0,,"Drepanosticta flavomaculata van Tol, 2005",,
0,,"Drepanosticta floresiana Lieftinck, 1939",,
0,,"Drepanosticta fontinalis Lieftinck, 1937",,
0,,"Drepanosticta forficula Kimmins, 1936",,
0,,"Drepanosticta furcata van Tol, 2005",,
0,,"Drepanosticta gazella Lieftinck, 1929",,
0,,"Drepanosticta gazelle Theischinger & Richards, 2017",,
0,,"Drepanosticta halmahera van Tol, 2007",,
0,,"Drepanosticta halterata (Brauer, 1868)",,
,,,"Platysticta halterata Brauer, 1868",
0,,"Drepanosticta hamadryas Laidlaw, 1931",,
0,,"Drepanosticta hamalaineni Villanueva, Van Der Ploeg & Van Weerd, 2011",,
0,,"Drepanosticta hamulifera van Tol, 2007",,
0,,"Drepanosticta hermes van Tol, 2005",,
0,,"Drepanosticta hongkongensis Wilson, 1996",,
0,,"Drepanosticta inconspicua Lieftinck, 1938",,
0,,"Drepanosticta inversa Lieftinck, 1949",,
0,,"Drepanosticta jurzitzai Hämäläinen, 1999",,
0,,"Drepanosticta khaochongensis Asahina, 1984",,
0,,"Drepanosticta kosterini Dow, 2017",,
0,,"Drepanosticta krios van Tol, 2005",,
0,,"Drepanosticta kruegeri Laidlaw, 1926",,
0,,"Drepanosticta leonardi Villanueva, Gapud & Lin, 2011",,
0,,"Drepanosticta lepyricollis Lieftinck, 1949",,
0,,"Drepanosticta lestoides (Brauer, 1868)",,
,,,"Platysticta lestoides Brauer, 1868",
0,,"Drepanosticta lymetta Cowley, 1936",,
0,,"Drepanosticta luzonica van Tol, 2005",,
0,,"Drepanosticta machadoi Theischinger & Richards, 2014",,
0,,"Drepanosticta magna Wilson & Reels, 2003",,
0,,"Drepanosticta makilingia Gapud, 2006",,
0,,"Drepanosticta malleus van Tol, 2005",,
0,,"Drepanosticta marsyas Lieftinck, 1965",,
0,,"Drepanosticta megametta Cowley, 1936",,
0,,"Drepanosticta misoolensis van Tol, 2007",,
0,,"Drepanosticta moluccana Lieftinck, 1938",,
0,,"Drepanosticta monoceros Lieftinck, 1965",,
0,,"Drepanosticta moorei van Tol & Müller, 2003",,
0,,"Drepanosticta mylitta Cowley, 1936",,
,,,"Syn Drepanosticta septima Needham & Gyger, 1939",
0,,"Drepanosticta myzouris van Tol, 2005",,
0,,"Drepanosticta obiensis van Tol, 2007",,
0,,"Drepanosticta palauensis Lieftinck, 1962",,
0,,"Drepanosticta pan Laidlaw, 1931",,
0,,"Drepanosticta pararudicula Theischinger, Lupiyaningdyah & Richards, 2015",,
0,,"Drepanosticta penicillata van Tol, 2007",,
0,,"Drepanosticta philippa Lieftinck, 1961",,
0,,"Drepanosticta pistor van Tol, 2005",,
0,,"Drepanosticta polychromatica Fraser, 1931",,
0,,"Drepanosticta psygma van Tol, 2007",,
0,,"Drepanosticta pterophora Theischinger & Richards, 2014",,
0,,"Drepanosticta pytho Lieftinck, 1937",,
0,,"Drepanosticta quadrata (Selys, 1860)",,
,,,"Platysticta quadrata Selys, 1860",
0,,"Drepanosticta quadricornu van Tol, 2005",,
0,,"Drepanosticta rahmani Dow, Choong & Ng, 2017",,
0,,"Drepanosticta rhamphis van Tol, 2005",,
0,,"Drepanosticta robusta Fraser, 1926",,
0,,"Drepanosticta rudicula van Tol, 2007",,
0,,"Drepanosticta rufostigma (Selys, 1886)",,
,,,"Platysticta rufostigma Selys, 1886",
0,,"Drepanosticta sbong Dow, 2010",,
0,,"Drepanosticta sembilanensis van Tol, 2007",,
0,,"Drepanosticta sharpi (Laidlaw, 1907)",,
,,,"Platysticta sharpi Laidlaw, 1907",
0,,"Drepanosticta siebersi Fraser, 1926",,
0,,"Drepanosticta silenus Laidlaw, 1934",,
0,,"Drepanosticta simuni Dow & Orr, 2012",,
0,,"Drepanosticta siu van Tol, 2007",,
0,,"Drepanosticta spatulifera Lieftinck, 1929",,
0,,"Drepanosticta sugbo Villanueva & Seidenschwarz, 2012",,
0,,"Drepanosticta sumatrana Sasamoto & Karube, 2007",,
0,,"Drepanosticta sundana (Krüger, 1898)",,
,,,"Platysticta sundana Krüger, 1898",
0,,"Drepanosticta taurulus Theischinger & Richards, 2005",,
0,,"Drepanosticta taurus Needham & Gyger, 1941",,
0,,"Drepanosticta tenella Lieftinck, 1935",,
0,,"Drepanosticta trachelocele van Tol, 2005",,
0,,"Drepanosticta trimaculata Lieftinck, 1939",,
0,,"Drepanosticta vietnamica Asahina, 1997",,
0,,"Drepanosticta viridis Fraser, 1922",,
0,,"Drepanosticta watuwilensis van Tol, 2007",,
0,,"Drepanosticta wildermuthi Villanueva & Schorr, 2011",,
0,,"Drepanosticta zhoui Wilson & Reels, 2001",,
,1,"Indosticta Bedjanic, 2016",,
0,,"Indosticta deccanensis (Laidlaw, 1915)",,
,,,"Platysticta deccanensis Laidlaw, 1915",
,43,"Palaemnema Selys, 1860",,
0,,"Palaemnema abbreviata Kennedy, 1938",,
0,,"Palaemnema angelina Selys, 1860",,
0,,"Palaemnema apicalis Navás, 1924",,
0,,"Palaemnema azupizui Calvert, 1931",,
0,,"Palaemnema baltodanoi Brooks, 1989",,
0,,"Palaemnema bilobulata Donnelly, 1992",,
0,,"Palaemnema brasiliensis Machado, 2009",,
0,,"Palaemnema brevignoni Machet, 1990",,
0,,"Palaemnema brucei Calvert, 1931",,
0,,"Palaemnema brucelli Kennedy, 1938",,
