county_name	geoid	url	obs_count	iconic_taxon	common_name	sci_name	photo	photo_attribution	critter_obs_count
Covington County, AL	1039	http://www.inaturalist.org/observations?place_id=2809	3	3	Great Horned Owl	Bubo virginianus	http://farm4.staticflickr.com/3225/2925340745_1e9c95f813_s.jpg	(c) Minette, some rights reserved (CC BY-NC)	1
Pike County, AL	1109	http://www.inaturalist.org/observations?place_id=2862	1	26036	Pond Slider	Trachemys scripta	http://static.inaturalist.org/photos/3445/square.jpg?1444264350	(c) J. N. Stuart, some rights reserved (CC BY-NC-ND), uploaded by James N. Stuart	1
Clay County, IN	18021	http://www.inaturalist.org/observations?place_id=1025	7	47126	Wild Gingers	Asarum	http://static.inaturalist.org/photos/8494/square.jpg?1444273067	(c) J Brew, some rights reserved (CC BY-NC-SA), uploaded by John Brew	1
Floyd County, IN	18043	http://www.inaturalist.org/observations?place_id=1027	0	0	0	0	0	0	0
Martin County, IN	18101	http://www.inaturalist.org/observations?place_id=1028	1	47126	Spiderworts	Tradescantia	http://farm4.staticflickr.com/3553/3570836046_a7e07a6793_s.jpg	(c) Marylise Doctrinal, some rights reserved (CC BY-NC-ND)	1
Allen County, IN	18003	http://www.inaturalist.org/observations?place_id=1108	0	0	0	0	0	0	0
Dearborn County, IN	18029	http://www.inaturalist.org/observations?place_id=1123	10	3	Red-tailed Hawk	Buteo jamaicensis	http://farm4.staticflickr.com/3233/2939911664_a9e7513df5_s.jpg	(c) sarbhloh, some rights reserved (CC BY-NC-ND)	1
Howard County, IN	18067	http://www.inaturalist.org/observations?place_id=1124	0	0	0	0	0	0	0
Newton County, IN	18111	http://www.inaturalist.org/observations?place_id=1125	1	26036	Bullsnake	Pituophis catenifer sayi	http://farm5.staticflickr.com/4146/5063516686_c122242b0d_s.jpg	(c) tom spinker, some rights reserved (CC BY-NC-ND)	1
Noble County, IN	18113	http://www.inaturalist.org/observations?place_id=1126	1	0	0	0	0	0	0
Pulaski County, IN	18131	http://www.inaturalist.org/observations?place_id=1127	1	3	Sandhill Crane	Grus canadensis	http://farm4.staticflickr.com/3529/3189546578_c197968833_s.jpg	(c) Andrea Westmoreland, some rights reserved (CC BY-SA)	1
Wabash County, IN	18169	http://www.inaturalist.org/observations?place_id=1128	0	0	0	0	0	0	0
Switzerland County, IN	18155	http://www.inaturalist.org/observations?place_id=1399	2	47126	Purple Loosestrife	Lythrum salicaria	http://static.inaturalist.org/photos/48443/square.jpg	(c) julbar, all rights reserved, uploaded by Barbara Kohler	1
Rock County, NE	31149	http://www.inaturalist.org/observations?place_id=2703	13	26036	Turtles and Tortoises	Testudines	http://farm3.staticflickr.com/2637/3873138387_ea8f99b1df_s.jpg	(c) Stephen Little, some rights reserved (CC BY)	8
Vermillion County, IN	18165	http://www.inaturalist.org/observations?place_id=1400	0	0	0	0	0	0	0
Bartholomew County, IN	18005	http://www.inaturalist.org/observations?place_id=1414	24	40151	Hooded Skunks	Mephitis	http://farm7.staticflickr.com/6143/5991569693_c5a0f3cab8_s.jpg	(c) guepardo lento, some rights reserved (CC BY-NC-ND)	2
Benton County, IN	18007	http://www.inaturalist.org/observations?place_id=1415	0	0	0	0	0	0	0
Cass County, IN	18017	http://www.inaturalist.org/observations?place_id=1417	1	47158	Stink Bugs	Pentatomidae	http://farm4.staticflickr.com/3165/2953397076_9581144959_s.jpg	(c) Mick Talbot, some rights reserved (CC BY)	1
Decatur County, IN	18031	http://www.inaturalist.org/observations?place_id=1418	2	0	0	0	0	0	0
Fulton County, IN	18049	http://www.inaturalist.org/observations?place_id=1419	0	0	0	0	0	0	0
Jackson County, IN	18071	http://www.inaturalist.org/observations?place_id=1422	6	3	Sandhill Crane	Grus canadensis	http://farm4.staticflickr.com/3529/3189546578_c197968833_s.jpg	(c) Andrea Westmoreland, some rights reserved (CC BY-SA)	1
Jasper County, IN	18073	http://www.inaturalist.org/observations?place_id=1423	5	3	Blue Jay	Cyanocitta cristata	http://farm4.staticflickr.com/3226/3051282631_474fc0b542_s.jpg	(c) Ralf Nowak, some rights reserved (CC BY-NC-SA)	1
Kosciusko County, IN	18085	http://www.inaturalist.org/observations?place_id=1425	2	47126	True lilies	Lilium	http://farm4.staticflickr.com/3245/3105721570_685b0733c3_s.jpg	(c) Steve Berardi, some rights reserved (CC BY-SA)	1
Clark County, IN	18019	http://www.inaturalist.org/observations?place_id=1569	57	3	Mourning Dove	Zenaida macroura	http://farm4.staticflickr.com/3154/2964982649_28bce9db34_s.jpg	(c) David Hofmann, some rights reserved (CC BY-NC-ND)	2
Greene County, IN	18055	http://www.inaturalist.org/observations?place_id=1570	24	3	Black-necked Stilt	Himantopus mexicanus	http://farm3.staticflickr.com/2073/2383930838_f64e29e435_s.jpg	(c) Doug Greenberg, some rights reserved (CC BY-NC-ND)	2
Tipton County, IN	18159	http://www.inaturalist.org/observations?place_id=1573	3	40151	Fox Squirrel	Sciurus niger	http://farm5.static.flickr.com/4041/4495529480_525995dd24_s.jpg	(c) Jeffrey Beall, some rights reserved (CC BY-SA)	1
Union County, IN	18161	http://www.inaturalist.org/observations?place_id=1574	8	3	Hudsonian Godwit	Limosa haemastica	http://farm5.staticflickr.com/4027/4493561802_a2cf230d4d_s.jpg	(c) Francesco Veronesi, some rights reserved (CC BY-NC-SA)	1
Crawford County, IN	18025	http://www.inaturalist.org/observations?place_id=1608	5	3	Wild Turkey	Meleagris gallopavo	http://farm4.staticflickr.com/3210/3038308796_75ef92bb76_s.jpg	(c) Per Verdonk, some rights reserved (CC BY-NC)	1
Harrison County, IN	18061	http://www.inaturalist.org/observations?place_id=1625	2	3	House Sparrow	Passer domesticus	http://farm1.static.flickr.com/202/440570894_5c2c9da8e2_s.jpg	(c) Lip Kee Yap, some rights reserved (CC BY-SA)	1
Monroe County, IN	18105	http://www.inaturalist.org/observations?place_id=1626	17	3	Red-tailed Hawk	Buteo jamaicensis	http://farm4.staticflickr.com/3233/2939911664_a9e7513df5_s.jpg	(c) sarbhloh, some rights reserved (CC BY-NC-ND)	1
Rush County, IN	18139	http://www.inaturalist.org/observations?place_id=1671	1	3	Great Herons	Ardea	http://farm1.staticflickr.com/223/490785635_e909154041_s.jpg	(c) Mike Baird, some rights reserved (CC BY)	1
Morgan County, IN	18109	http://www.inaturalist.org/observations?place_id=1672	0	0	0	0	0	0	0
Shelby County, IN	18145	http://www.inaturalist.org/observations?place_id=1673	0	0	0	0	0	0	0
Tippecanoe County, IN	18157	http://www.inaturalist.org/observations?place_id=1674	11	3	Henslow's Sparrow	Ammodramus henslowii	http://farm3.staticflickr.com/2687/5752598436_c68186128c_s.jpg	(c) Dominic Sherony, some rights reserved (CC BY-SA)	1
Vigo County, IN	18167	http://www.inaturalist.org/observations?place_id=1675	15	26036	Red-eared Slider	Trachemys scripta elegans	http://static.inaturalist.org/photos/49935/square.jpg?1444359856	(c) Syd Phillips, some rights reserved (CC BY-NC)	5
Jennings County, IN	18079	http://www.inaturalist.org/observations?place_id=1858	2	40151	North American River Otter	Lontra canadensis	https://farm3.staticflickr.com/2912/14137678671_c3c07a4b03_s.jpg	(c) Diddlecome Dawcock, some rights reserved (CC BY-NC-ND)	1
Vanderburgh County, IN	18163	http://www.inaturalist.org/observations?place_id=1881	102	3	American Robin	Turdus migratorius	http://farm1.staticflickr.com/37/101735605_a60d7f0df0_s.jpg	(c) Eric Heupel, some rights reserved (CC BY-NC)	6
Orange County, IN	18117	http://www.inaturalist.org/observations?place_id=1976	203	26036	Eastern Box Turtle	Terrapene carolina carolina	http://farm1.staticflickr.com/27/49159850_2e6bba6d4f_s.jpg	(c) ANDREA JANDA, some rights reserved (CC BY-NC-ND)	5
Pike County, IN	18125	http://www.inaturalist.org/observations?place_id=2033	12	20978	Holarctic Treefrogs	Hyla	http://farm3.staticflickr.com/2522/3986723275_1de523d17c_s.jpg	(c) å°å·¥å‹, some rights reserved (CC BY-NC-ND)	1
Spencer County, IN	18147	http://www.inaturalist.org/observations?place_id=2069	4	47126	Flowering plants	Magnoliophyta	http://farm4.staticflickr.com/3053/2634302688_6f0cd6eecd_s.jpg	(c) Anne G, some rights reserved (CC BY-NC-SA)	1
Adams County, IN	18001	http://www.inaturalist.org/observations?place_id=2094	0	0	0	0	0	0	0
De Kalb County, IN	18033	http://www.inaturalist.org/observations?place_id=2140	1	3	House Sparrow	Passer domesticus	http://farm1.static.flickr.com/202/440570894_5c2c9da8e2_s.jpg	(c) Lip Kee Yap, some rights reserved (CC BY-SA)	1
Dubois County, IN	18037	http://www.inaturalist.org/observations?place_id=2141	5	3	Great Blue Heron	Ardea herodias	http://farm4.staticflickr.com/3234/3020707979_b5bee7ddc0_s.jpg	(c) Mike Baird, some rights reserved (CC BY)	1
Fayette County, IN	18041	http://www.inaturalist.org/observations?place_id=2142	0	0	0	0	0	0	0
Hancock County, IN	18059	http://www.inaturalist.org/observations?place_id=2143	2	3	Mallard	Anas platyrhynchos	http://farm4.staticflickr.com/3236/2693516589_5b8d9fed79_s.jpg	(c) Charles Lam, some rights reserved (CC BY-SA)	1
Somerset County, PA	42111	http://www.inaturalist.org/observations?place_id=2449	264	48222		Synedra	http://farm4.staticflickr.com/3033/2605601156_4e46fde699_s.jpg	(c) Antonio Guillén, some rights reserved (CC BY-NC-SA)	10
Choctaw County, MS	28019	http://www.inaturalist.org/observations?place_id=2477	4	20978	Marbled Salamander	Ambystoma opacum	http://farm1.staticflickr.com/136/361937330_955c7dac89_s.jpg	(c) Patrick Coin, some rights reserved (CC BY-NC-SA)	1
Marshall County, IN	18099	http://www.inaturalist.org/observations?place_id=2356	31	3	Sandhill Crane	Grus canadensis	http://farm4.staticflickr.com/3529/3189546578_c197968833_s.jpg	(c) Andrea Westmoreland, some rights reserved (CC BY-SA)	1
Posey County, IN	18129	http://www.inaturalist.org/observations?place_id=2359	7	47178	Freshwater drum	Aplodinotus grunniens	http://farm3.staticflickr.com/2483/3744824512_7d1d86d758_s.jpg	(c) Per Verdonk, some rights reserved (CC BY-NC)	1
Warrick County, IN	18173	http://www.inaturalist.org/observations?place_id=2360	8	3	Northern Bobwhite	Colinus virginianus	http://farm4.staticflickr.com/3275/2720634957_96702e145a_s.jpg	(c) Mike Powers, some rights reserved (CC BY-NC-SA)	1
Blackford County, IN	18009	http://www.inaturalist.org/observations?place_id=2466	0	0	0	0	0	0	0
Boone County, IN	18011	http://www.inaturalist.org/observations?place_id=2676	1	47126	Alsike clover	Trifolium hybridum	http://farm6.staticflickr.com/5080/5897813064_8c6ba46f6c_s.jpg	(c) Hilbert Buist, some rights reserved (CC BY-NC-SA)	1
Elkhart County, IN	18039	http://www.inaturalist.org/observations?place_id=2783	135	3	Sandhill Crane	Grus canadensis	http://farm4.staticflickr.com/3529/3189546578_c197968833_s.jpg	(c) Andrea Westmoreland, some rights reserved (CC BY-SA)	4
Ohio County, IN	18115	http://www.inaturalist.org/observations?place_id=2816	0	0	0	0	0	0	0
Jay County, IN	18075	http://www.inaturalist.org/observations?place_id=2818	9	3	Mourning Dove	Zenaida macroura	http://farm4.staticflickr.com/3154/2964982649_28bce9db34_s.jpg	(c) David Hofmann, some rights reserved (CC BY-NC-ND)	1
Daviess County, IN	18027	http://www.inaturalist.org/observations?place_id=2826	0	0	0	0	0	0	0
Saint Johns County, FL	12109	http://www.inaturalist.org/observations?place_id=699	724	1	Cannonball jelly	Stomolophus meleagris	http://static.inaturalist.org/photos/1780063/square.jpg?1444406184	(c) Bill Keim, all rights reserved	14
Liberty County, FL	12077	http://www.inaturalist.org/observations?place_id=724	32	26036	Eastern Fence Lizard	Sceloporus undulatus	http://farm3.staticflickr.com/2698/4542354828_ce3cf74024_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	3
Taylor County, FL	12123	http://www.inaturalist.org/observations?place_id=725	52	3	Swallow-tailed Kite	Elanoides forficatus	http://farm4.staticflickr.com/3617/3409931750_d70164c3ab_s.jpg	(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)	3
Covington County, MS	28031	http://www.inaturalist.org/observations?place_id=2478	0	0	0	0	0	0	0
Bolivar County, MS	28011	http://www.inaturalist.org/observations?place_id=2479	0	0	0	0	0	0	0
Coahoma County, MS	28027	http://www.inaturalist.org/observations?place_id=2480	6	20978	True Toads	Bufonidae	http://farm1.staticflickr.com/138/358025702_e8503e7ab8_s.jpg	(c) Stavros Markopoulos, some rights reserved (CC BY-NC-ND)	3
Washington County, FL	12133	http://www.inaturalist.org/observations?place_id=997	259	3	Eastern Bluebird	Sialia sialis	http://farm1.staticflickr.com/164/373427660_a61877f91c_s.jpg	(c) Patrick Coin, some rights reserved (CC BY-NC-SA)	12
Suwannee County, FL	12121	http://www.inaturalist.org/observations?place_id=1017	22	47115	Apple Snails	Pomacea	http://farm3.staticflickr.com/2280/2330244916_9fa14e1cdf_s.jpg	(c) Richard  Crook, some rights reserved (CC BY-NC-ND)	2
Gulf County, FL	12045	http://www.inaturalist.org/observations?place_id=1314	12	3	Belted Kingfisher	Megaceryle alcyon	http://farm4.staticflickr.com/3227/2841112888_ec420af3b7_s.jpg	(c) Rick Leche - Photography, some rights reserved (CC BY-NC-ND)	1
Wakulla County, FL	12129	http://www.inaturalist.org/observations?place_id=1317	204	26036	American Alligator	Alligator mississippiensis	http://farm4.staticflickr.com/3354/3414352585_2a746476c6_s.jpg	(c) Ryan Somma, some rights reserved (CC BY-SA)	9
Gilchrist County, FL	12041	http://www.inaturalist.org/observations?place_id=1561	22	20978	Cope's Gray Tree Frog	Hyla chrysoscelis	http://farm1.staticflickr.com/36/98560515_1c0e5227f7_s.jpg	(c) Patrick Coin, some rights reserved (CC BY-NC-SA)	7
Hendry County, FL	12051	http://www.inaturalist.org/observations?place_id=1742	63	3	Crested Caracara	Caracara cheriway	http://farm1.staticflickr.com/136/367630743_a8e3ce9a26_s.jpg	(c) Jamie Drake, some rights reserved (CC BY-NC-SA)	3
Palm Beach County, FL	12099	http://www.inaturalist.org/observations?place_id=1754	1745	3	Anhinga	Anhinga anhinga	http://static.inaturalist.org/photos/145064/square.JPG	(c) birdman_of_jalova, all rights reserved	26
Volusia County, FL	12127	http://www.inaturalist.org/observations?place_id=1796	718	26036	Green Anole	Anolis carolinensis	http://static.inaturalist.org/photos/2626904/square.jpg?1447012355	(c) Roberto R. Calderón, some rights reserved (CC BY-NC)	12
Broward County, FL	12011	http://www.inaturalist.org/observations?place_id=1798	595	26036	Brown Anole	Anolis sagrei	http://farm6.staticflickr.com/5099/5497627582_be6c93fd18_s.jpg	(c) Richard  Crook, some rights reserved (CC BY-NC-ND)	12
Monroe County, FL	12087	http://www.inaturalist.org/observations?place_id=1828	3008	3	White Ibis	Eudocimus albus	http://farm4.staticflickr.com/3198/2707871079_abe5d9e649_s.jpg	(c) Jeff Nickel, some rights reserved (CC BY-NC-SA)	45
Martin County, FL	12085	http://www.inaturalist.org/observations?place_id=1869	234	20978	Cuban Treefrog	Osteopilus septentrionalis	http://static.inaturalist.org/photos/6174/square.jpg?1444843138	(c) copepodo, some rights reserved (CC BY-NC-ND)	4
Saint Lucie County, FL	12111	http://www.inaturalist.org/observations?place_id=1884	291	26036	Brown Anole	Anolis sagrei	http://farm6.staticflickr.com/5099/5497627582_be6c93fd18_s.jpg	(c) Richard  Crook, some rights reserved (CC BY-NC-ND)	9
Bay County, FL	12005	http://www.inaturalist.org/observations?place_id=2086	72	26036	American Alligator	Alligator mississippiensis	http://farm4.staticflickr.com/3354/3414352585_2a746476c6_s.jpg	(c) Ryan Somma, some rights reserved (CC BY-SA)	3
Miami-Dade County, FL	12086	http://www.inaturalist.org/observations?place_id=2345	2364	26036	American Alligator	Alligator mississippiensis	http://farm4.staticflickr.com/3354/3414352585_2a746476c6_s.jpg	(c) Ryan Somma, some rights reserved (CC BY-SA)	72
Collier County, FL	12021	http://www.inaturalist.org/observations?place_id=2348	844	26036	American Alligator	Alligator mississippiensis	http://farm4.staticflickr.com/3354/3414352585_2a746476c6_s.jpg	(c) Ryan Somma, some rights reserved (CC BY-SA)	39
Alachua County, FL	12001	http://www.inaturalist.org/observations?place_id=2511	1112	26036	American Alligator	Alligator mississippiensis	http://farm4.staticflickr.com/3354/3414352585_2a746476c6_s.jpg	(c) Ryan Somma, some rights reserved (CC BY-SA)	20
Walton County, FL	12131	http://www.inaturalist.org/observations?place_id=2805	165	26036	Cottonmouth	Agkistrodon piscivorus	http://farm4.staticflickr.com/3041/2613243736_0dd70fbf54_s.jpg	(c) tom spinker, some rights reserved (CC BY-NC-ND)	3
Okaloosa County, FL	12091	http://www.inaturalist.org/observations?place_id=2808	1139	47158	Two-lined Spittlebug	Prosapia bicincta	http://farm2.staticflickr.com/1062/1287709520_ec69554477_s.jpg	(c) Patrick Coin, some rights reserved (CC BY-NC-SA)	12
Pinellas County, FL	12103	http://www.inaturalist.org/observations?place_id=2864	1159	3	Osprey	Pandion haliaetus	http://farm1.staticflickr.com/139/326753913_05932ebbd3_s.jpg	(c) Mike Baird, some rights reserved (CC BY)	25
Union County, FL	12125	http://www.inaturalist.org/observations?place_id=3041	22	47178	Ray-finned Fishes	Actinopterygii	http://farm1.staticflickr.com/88/239277445_4ed40bbc63_s.jpg	(c) Jenny, some rights reserved (CC BY)	2
Payette County, ID	16075	http://www.inaturalist.org/observations?place_id=964	0	0	0	0	0	0	0
Washington County, ID	16087	http://www.inaturalist.org/observations?place_id=971	4	3	Greater Sage Grouse	Centrocercus urophasianus	http://farm2.staticflickr.com/1379/1024638742_ad8302fe49_s.jpg	(c) Dan Dzurisin, some rights reserved (CC BY-NC-ND)	1
Owyhee County, ID	16073	http://www.inaturalist.org/observations?place_id=1006	14	3	Ring-billed Gull	Larus delawarensis	http://farm3.staticflickr.com/2229/2255619597_e4ec656a34_s.jpg	(c) Gary Ashley, some rights reserved (CC BY-NC)	1
Cassia County, ID	16031	http://www.inaturalist.org/observations?place_id=1014	41	47178	Brook Trout	Salvelinus fontinalis	http://farm3.staticflickr.com/2676/3836761593_85f8d371af_s.jpg	(c) Dave R...., some rights reserved (CC BY-NC-ND)	5
Nez Perce County, ID	16069	http://www.inaturalist.org/observations?place_id=1023	7	47158	Mason, Leafcutter, Carder, and Resin Bees	Megachilidae	http://farm4.staticflickr.com/3334/3429929151_0317c84b17_s.jpg	(c) Valter Jacinto, some rights reserved (CC BY-NC-SA)	1
Franklin County, ID	16041	http://www.inaturalist.org/observations?place_id=1092	6	47158	Pacific Forktail	Ischnura cervula	http://farm4.staticflickr.com/3509/3464684848_4dd41d780a_s.jpg	(c) David Hofmann, some rights reserved (CC BY-NC-ND)	1
